"","collection_id","sample_id","old_sample_id","photo_id_no","skeletal_sample","pub_author","pub_year","collection_period_from","collection_period_to","collection_date","extract_date","extract_method","collected_by","host_group","host_order","host_family","host_genus","host_species","host_id_date","host_id_by","host_id_method","host_id_changed_from_publication","host_id_changed_from","host_morphotype","corallite_size_mm","colony_sex","ocean","country","region","subregion","area","location","site","shelf_position","latitude","longitude","reef_type","avg_depth","depth_min","depth_max","sym_genus_1","sym_genus_2","sym_genus_3","sym_type_1","sym_type_2","sym_type_3","sym_type_id_year","sym_type_author","sym_type_changed_from","comment_field_coral_id","comment_symbiont_profile","comment_sample_processing"
"223","AU18","AU18_0223",NA,"NWS223",NA,"Sampayo","unpublished",2018,2018,2018-09-12,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_millepora",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"224","AU18","AU18_0224",NA,"NWS224",NA,"Sampayo","unpublished",2018,2018,2018-09-12,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_glauca",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","AU18","AU18_0225",NA,"NWS225",NA,"Sampayo","unpublished",2018,2018,2018-09-12,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","AU18","AU18_0226",NA,"NWS226",NA,"Sampayo","unpublished",2018,2018,2018-09-12,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","AU18","AU18_0227.1",NA,"KIBP227",NA,"Sampayo","unpublished",2018,2018,2018-09-21,NA,NA,"Sims","hard_coral","Scleractinia","Acroporidae","Isopora","Isopora_sp",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","sGBR","Capricorn_Bunker","Keppel_Islands","Big_Peninsula","inner",-23.148186,150.975258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","AU18","AU18_0227.2",NA,"NWS227",NA,"Sampayo","unpublished",2018,2018,2018-09-12,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","AU18","AU18_0228",NA,"SS228",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","AU18","AU18_0229",NA,"SS229",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","AU18","AU18_0230",NA,"SS230",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","AU18","AU18_0231",NA,"NWS231",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","AU18","AU18_0232",NA,"NWS232",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","AU18","AU18_0233",NA,"NWS233",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","AU18","AU18_0234",NA,"NWS234",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","AU18","AU18_0235",NA,"NWS235",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","AU18","AU18_0236",NA,"NWS236",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","AU18","AU18_0237",NA,"NWS237",NA,"Sampayo","unpublished",2018,2018,2018-09-12,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","NW_Solitary_Island","Manta_Mooring",NA,-30.017667,153.269417,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","AU18","AU18_0238",NA,"SS238",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","AU18","AU18_0239",NA,"SS239",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","AU18","AU18_0240",NA,"SS240",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","AU18","AU18_0241",NA,"SS241",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"likely frondens",NA,NA
"243","AU18","AU18_0242",NA,"SS242",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","AU18","AU18_0243",NA,"SS243",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"245","AU18","AU18_0244",NA,"SS244",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","AU18","AU18_0245",NA,"SS245",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","AU18","AU18_0246",NA,"SS246",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","AU18","AU18_0247",NA,"SS247",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","AU18","AU18_0248",NA,"SS248",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"250","AU18","AU18_0249",NA,"SS249",NA,"Sampayo","unpublished",2018,2018,2018-09-13,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","AU18","AU18_0250",NA,"BB250",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","AU18","AU18_0251",NA,"BB251",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","AU18","AU18_0252",NA,"BB252",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","AU18","AU18_0253",NA,"BB253",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","AU18","AU18_0254",NA,"BB254",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","AU18","AU18_0255",NA,"BB255",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_aliceae",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","AU18","AU18_0256",NA,"BB256",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","AU18","AU18_0257",NA,"BB257",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_patula",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","AU18","AU18_0258",NA,"BB258",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Poritidae","Porites","Porites_heronensis",NA,NA,NA,NA,NA,"heronensis_morph1",NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","AU18","AU18_0259",NA,"BB259",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Pocillopora","Pocillopora_damicornis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","AU18","AU18_0260",NA,"BB260",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2022-11-01,"Wizard/spin.col.cl.2024","Sims","hard_coral","Scleractinia","Dendrophylliidae","Turbinaria","Turbinaria_mesenterina",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Mackerel Boulder","outer",-28.604968,153.628609,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","AU18","AU18_0261",NA,"SS261",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bleached",NA,NA
"263","AU18","AU18_0262",NA,"SS262",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_valida",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA
"264","AU18","AU18_0263",NA,"SS263",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_glauca",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","AU18","AU18_0264",NA,"SS264",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","AU18","AU18_0265",NA,"SS265",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_valida",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","AU18","AU18_0266",NA,"SS266",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_valida",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","AU18","AU18_0267",NA,"SS267",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_valida",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","AU18","AU18_0268",NA,"SS268",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_valida",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","AU18","AU18_0269",NA,"SS269",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","AU18","AU18_0270",NA,"SS270",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_glauca",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","AU18","AU18_0271",NA,"SS271",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"?",NA,NA
"273","AU18","AU18_0272",NA,"SS272",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","AU18","AU18_0273",NA,"SS273",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_hyacinthus",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","AU18","AU18_0274",NA,"SS274",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_solitaryensis",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","AU18","AU18_0275",NA,"BB275",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Julian_Rocks","inner",-28.610826,153.628258,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","AU18","AU18_0276",NA,"SS276",NA,"Sampayo","unpublished",2018,2018,2018-09-13,NA,NA,"Doropoulos","hard_coral","Scleractinia","Acroporidae","Acropora","Acropora_glauca",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","cNSW","SIMP","S_Solitary_Island","Gantry",NA,-30.204889,153.265194,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","AU18","AU18_0277",NA,"BB277",NA,"Sampayo","unpublished",2018,2018,2018-09-14,2023-11-01,"Wayne/spin.col.cl.","Sims","hard_coral","Scleractinia","Pocilloporidae","Stylophora","Stylophora_pistillata",NA,NA,NA,NA,NA,NA,NA,NA,"Pacific","Australia","Eastern_Australia","nNSW","Tweed","Byron_Marine_Park","Julian_Rocks","inner",-28.610826,153.628258,NA,12.5,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
